dma_1_lps,dma_2_lps,dma_3_lps,dma_4_lps,dma_5_lps,dma_6_lps,dma_7_lps,dma_8_lps,dma_9_lps,dma_10_lps,timestamp,rainfall_mm,temperature_c,humidity_pct,windspeed_kmh,total_demand_lps
11.0825,10.625,5.085,34.7825,82.6275,7.29250000000002,28.46,23.6825,17.6575,25.0825,2022-07-02 14:00:00,0.0,31.3,41.0,18.0,246.37750000000003
10.5025,9.635,4.735,28.66,78.365,4.90749999999999,27.6025,23.0225,18.6425,25.8925,2022-07-02 15:00:00,0.0,32.0,39.0,16.0,231.96499999999997
11.46,10.59,4.785,32.7425,79.69,8.01000000000001,27.7875,22.0525,18.42,25.1725,2022-07-02 16:00:00,0.0,31.0,48.0,10.0,240.71000000000004
12.16,11.39,5.25,33.6125,83.045,7.7175,30.075,24.355,18.6825,26.84,2022-07-02 17:00:00,0.0,28.4,74.0,19.0,253.12749999999997
11.6625,14.45,6.1275,39.0175,85.12,7.11000000000001,32.465,25.0775,18.9075,27.5975,2022-07-02 18:00:00,0.0,28.0,76.0,12.0,267.535
13.3225,15.89,7.0825,44.2375,88.2275,7.2475,33.67,23.455,20.525,30.5675,2022-07-02 19:00:00,0.0,27.9,80.0,10.0,284.225
13.91,15.76,8.2625,39.565,87.84,6.63000000000002,34.5725,22.68,18.765,27.4975,2022-07-02 20:00:00,0.0,27.6,80.0,8.0,275.4825
12.2625,14.06,7.2,37.635,83.0175,5.94999999999999,31.075,18.73,18.26,25.9075,2022-07-02 21:00:00,0.0,27.3,82.0,8.0,254.09749999999997
10.8525,11.45,5.6775,26.59,75.7325,5.04749999999999,27.6675,17.9525,18.4725,24.9625,2022-07-02 22:00:00,0.0,29.1,50.0,16.0,224.40499999999997
11.4675,9.715,5.2525,23.0025,72.14,6.41249999999999,27.32,17.7025,20.165,26.0475,2022-07-02 23:00:00,0.0,28.4,48.0,24.0,219.22499999999997
11.26,9.5225,3.655,20.99,67.5525,7.19,24.5775,16.24,17.3975,22.5275,2022-07-03 00:00:00,0.0,27.7,49.0,22.0,200.91250000000002
7.77,8.3975,3.1025,18.1025,61.87,6.74999999999999,22.0,16.5925,16.7975,21.5425,2022-07-03 01:00:00,0.0,27.5,47.0,31.0,182.92499999999998
6.875,8.725,3.105,20.1525,58.2775,7.1875,19.8525,14.11,16.865,20.7275,2022-07-03 02:00:00,0.0,26.8,46.0,31.0,175.87750000000003
8.4025,8.2925,2.205,22.595,56.7525,7.69000000000001,19.4575,12.565,17.3925,22.175,2022-07-03 03:00:00,0.0,26.4,48.0,28.0,177.52750000000003
9.4975,8.1525,2.5925,22.80875,57.645,6.91749999999999,20.6625,13.1925,18.7425,22.1975,2022-07-03 04:00:00,0.0,25.8,49.0,23.0,182.40874999999997
8.35,9.0125,3.8125,23.0225,61.4475,7.595,25.0225,13.0525,18.645,23.7425,2022-07-03 05:00:00,0.0,25.7,49.0,17.0,193.70250000000001
9.83,11.57,5.82,21.63,69.7125,7.79750000000001,27.57,14.845,18.9375,25.2875,2022-07-03 06:00:00,0.0,25.9,48.0,15.0,213.0
12.56,12.9675,7.505,30.575,81.08,8.255,30.985,18.3275,19.4275,27.66,2022-07-03 07:00:00,0.0,26.6,46.0,10.0,249.3425
14.595,13.6,8.3425,40.5425,90.2775,9.3,34.4425,22.28,19.3875,28.3625,2022-07-03 08:00:00,0.0,27.5,46.0,4.0,281.13
12.2425,13.6625,7.835,42.7025,96.0975,9.44499999999999,35.935,26.6025,19.715,29.6825,2022-07-03 09:00:00,0.0,28.8,41.0,7.0,293.91999999999996
12.69,13.7125,7.2825,41.5775,93.7275,10.2625,33.66,25.35,19.7,30.0525,2022-07-03 10:00:00,0.0,30.3,37.0,8.0,288.015
12.9875,12.3275,7.1925,40.8375,89.5575,9.39249999999998,30.515,24.61,19.2175,28.4225,2022-07-03 11:00:00,0.0,27.5,64.0,11.0,275.06
11.085,11.1725,6.4075,36.4225,88.0525,11.045,29.035,21.8875,20.2775,27.185,2022-07-03 12:00:00,0.0,27.2,67.0,12.0,262.56999999999994
10.565,10.8275,5.4975,33.2875,84.2125,7.61750000000001,28.745,21.38,18.1875,25.405,2022-07-03 13:00:00,0.0,27.7,65.0,12.0,245.725
10.65,10.205,5.2175,31.265,77.74,7.95000000000002,26.505,20.8775,17.5625,24.25,2022-07-03 14:00:00,0.0,28.3,64.0,6.0,232.2225
10.7875,9.99,5.1425,31.595,77.16,6.73499999999999,25.5625,21.0775,17.205,23.745,2022-07-03 15:00:00,0.0,28.4,66.0,6.0,229.0
10.77,10.625,4.99,31.97,77.35,6.69,26.6175,20.46,17.2875,23.78,2022-07-03 16:00:00,0.0,28.4,63.0,9.0,230.54
10.8325,10.7175,5.26,34.5875,79.8775,7.17750000000001,28.035,21.615,18.3725,26.355,2022-07-03 17:00:00,0.0,28.7,63.0,5.0,242.82999999999998
11.0225,12.765,6.635,37.765,85.0825,6.5475,31.275,22.4825,18.3625,26.8425,2022-07-03 18:00:00,0.0,28.7,63.0,4.0,258.78
13.635,17.17,8.5,39.7425,90.2175,7.01749999999998,33.3825,21.8325,18.4025,27.1075,2022-07-03 19:00:00,0.0,29.0,54.0,6.0,277.0075
13.79,16.97,9.76,39.2,92.4075,7.58000000000001,34.52,21.5475,18.845,27.3725,2022-07-03 20:00:00,0.0,28.9,53.0,4.0,281.9925
14.1,13.665,8.665,35.73,92.3125,5.02749999999999,34.1825,20.5325,18.6525,26.7225,2022-07-03 21:00:00,0.0,28.7,51.0,5.0,269.59000000000003
12.605,10.3425,7.45,32.065,84.24,5.79250000000002,30.375,20.335,19.5925,26.47,2022-07-03 22:00:00,0.0,29.4,48.0,4.0,249.2675
12.76,9.3075,7.15,30.08,76.475,5.74000000000001,27.455,18.285,20.495,25.5125,2022-07-03 23:00:00,0.0,30.2,36.0,5.0,233.25999999999996
22.75,9.075,5.0375,27.8375,66.6075,5.55,23.5675,15.4875,19.61,24.83,2022-07-04 00:00:00,0.0,29.3,36.0,16.0,220.35250000000002
8.065,8.01,3.605,21.57,59.8925,5.47500000000001,21.2375,16.1125,18.6575,23.2075,2022-07-04 01:00:00,0.0,29.5,35.0,18.0,185.8325
7.62,7.905,3.72,17.6275,57.0425,6.7975,19.3,13.5,18.13,22.37,2022-07-04 02:00:00,0.0,29.3,38.0,18.0,174.0125
9.5375,7.5925,2.91,16.2625,56.7725,7.1375,19.58,12.945,18.0025,22.99,2022-07-04 03:00:00,0.0,28.7,40.0,15.0,173.73
10.2475,7.3875,3.2775,21.3775,57.315,7.55,20.94,12.23,17.86,22.7275,2022-07-04 04:00:00,0.0,28.7,42.0,15.0,180.9125
10.1175,8.61,5.055,27.43,63.3775,7.17,24.8975,14.045,21.4225,25.4075,2022-07-04 05:00:00,0.0,28.3,44.0,11.0,207.5325
11.175,11.4275,7.6325,31.5725,79.03,9.3125,29.265,19.415,21.3475,30.0275,2022-07-04 06:00:00,0.0,28.0,45.0,15.0,250.205
13.6325,12.745,9.01,42.255,100.54,11.3575,37.275,26.88,23.14,33.02,2022-07-04 07:00:00,0.0,29.4,41.0,8.0,309.85499999999996
15.1075,13.1525,8.2775,40.7325,103.1325,10.9225,36.995,29.275,25.9625,36.6475,2022-07-04 08:00:00,0.0,30.7,37.0,13.0,320.2049999999999
14.0625,11.96,7.1425,39.465,94.095,10.1075,34.3275,28.8425,24.8975,34.24,2022-07-04 09:00:00,0.0,32.0,31.0,17.0,299.14
13.9225,10.9975,6.06,34.73,88.9475,9.60249999999999,30.7725,28.075,25.49,35.27,2022-07-04 10:00:00,0.0,33.8,27.0,15.0,283.8675
14.2275,11.1675,5.7125,33.735,88.0525,8.92750000000001,29.1325,27.9175,31.0175,37.09,2022-07-04 11:00:00,0.0,28.3,68.0,12.0,286.98
13.37,10.655,5.35,34.08,85.8625,8.14750000000001,29.245,27.975,26.5275,34.6875,2022-07-04 12:00:00,0.0,28.3,69.0,13.0,275.9
13.5875,11.3625,4.8625,30.7575,85.9225,9.91250000000001,30.215,28.33,29.2525,35.62,2022-07-04 13:00:00,0.0,29.7,53.0,4.0,279.82250000000005
13.59,10.0325,4.595,26.8,83.3975,7.19749999999999,27.77,26.2375,26.0,33.94,2022-07-04 14:00:00,0.0,28.9,63.0,5.0,259.56
13.2125,11.2125,4.5325,28.745,78.735,6.64750000000001,27.195,25.035,24.065,30.755,2022-07-04 15:00:00,0.0,29.6,55.0,5.0,250.135
12.615,12.39,4.3125,37.6475,80.7075,7.95250000000002,27.7625,24.1925,25.905,33.24,2022-07-04 16:00:00,0.0,29.8,45.0,5.0,266.725
12.555,11.0975,4.8525,36.8125,83.0725,8.90250000000002,27.94,25.195,24.5175,32.505,2022-07-04 17:00:00,0.0,30.2,44.0,5.0,267.45
13.1975,11.24,6.7975,37.71,85.845,8.42499999999998,32.79,25.5025,24.4775,34.32,2022-07-04 18:00:00,0.0,30.0,49.0,7.0,280.30499999999995
13.7525,15.0725,8.8425,38.7425,91.535,8.80750000000001,36.525,26.0275,24.0725,35.2775,2022-07-04 19:00:00,0.0,29.5,56.0,9.0,298.655
14.4475,18.075,10.4425,44.4875,94.9,8.49000000000001,37.9275,24.615,23.265,33.7375,2022-07-04 20:00:00,0.0,29.2,57.0,8.0,310.38750000000005
11.085,14.225,8.09,38.48,91.4425,8.0525,35.815,22.275,22.5,31.7125,2022-07-04 21:00:00,0.0,30.3,45.0,4.0,283.6775
9.6125,10.1575,6.8075,30.25,81.495,5.75499999999998,30.725,21.2,21.755,29.22,2022-07-04 22:00:00,0.0,29.2,54.0,6.0,246.97749999999994
10.5025,8.705,6.2575,25.1175,74.7825,6.3,28.5175,19.205,22.6625,28.3325,2022-07-04 23:00:00,0.0,28.4,70.0,7.0,230.3825
9.62,7.975,4.4375,19.46,64.69,4.5125,25.4175,16.735,20.41,24.8175,2022-07-05 00:00:00,0.0,28.2,56.0,20.0,198.07500000000002
6.2475,7.315,3.375,15.11,59.53,4.4625,21.3775,16.0875,19.2375,23.0575,2022-07-05 01:00:00,0.0,28.3,52.0,12.0,175.8
18.88,7.5625,3.1175,18.7775,58.1025,6.065,19.78,13.0,19.54,22.88,2022-07-05 02:00:00,0.0,28.4,49.0,5.0,187.70499999999998
9.2,7.3125,2.41,19.0025,58.435,6.8975,19.5225,12.375,20.245,24.7875,2022-07-05 03:00:00,0.0,28.0,50.0,7.0,180.1875
10.9425,7.4725,2.8625,24.0475,58.68,6.3625,20.92,12.2575,20.6825,24.375,2022-07-05 04:00:00,0.0,27.4,54.0,8.0,188.6025
8.8825,8.5025,4.4275,25.0975,64.175,7.44500000000001,24.725,14.06,22.675,26.5025,2022-07-05 05:00:00,0.0,26.8,56.0,19.0,206.4925
10.09,10.17,6.465,30.935,65.56734374999999,8.90499999999997,30.8075,19.17,22.0075,29.89,2022-07-05 06:00:00,0.0,26.3,57.0,15.0,234.00734374999996
13.61,13.35,8.1025,40.25,66.9596875,10.105,37.98,26.9425,23.8675,34.5725,2022-07-05 07:00:00,0.0,26.5,58.0,13.0,275.7396875
15.3,12.22,7.18,38.995,68.35203125,8.66249999999999,36.55,31.0225,25.2175,36.865,2022-07-05 08:00:00,0.0,27.2,54.0,14.0,280.36453124999997
15.2925,11.2025,5.835,36.505,69.74437499999999,9.28,33.7825,30.195,25.955,35.6675,2022-07-05 09:00:00,0.0,28.4,53.0,14.0,273.459375
12.93,11.14,5.5075,35.2725,71.13671875,10.0425,29.215,28.8075,26.66,36.0375,2022-07-05 10:00:00,0.0,29.1,49.0,18.0,266.74921875
11.1325,10.1725,4.4075,37.8025,72.5290625,11.615,33.1025,28.4525,26.5975,34.88125,2022-07-05 11:00:00,0.0,30.6,39.0,14.0,270.6928125
12.765,9.65,4.6775,34.5325,73.92140625,8.21499999999999,28.72,27.64,29.935,33.725,2022-07-05 12:00:00,0.0,30.0,44.0,6.0,263.78140625000003
14.87,10.5525,4.575,32.5875,75.31375,6.29750000000001,28.4975,27.3225,25.6075,32.165,2022-07-05 13:00:00,0.0,31.4,38.0,14.0,257.78875000000005
14.62,9.56,4.3475,34.045,76.70609375,6.21750000000002,27.8225,26.1075,26.24,33.715,2022-07-05 14:00:00,0.0,32.4,31.0,15.0,259.38109375
13.1375,10.06,4.1525,32.83,78.0984375,7.51500000000002,26.37,25.53,26.3775,33.77,2022-07-05 15:00:00,0.0,28.9,63.0,14.0,257.8409375
13.5925,10.2275,4.42,34.0725,79.49078125,7.77249999999999,26.3125,25.3075,24.89,33.135,2022-07-05 16:00:00,0.0,28.8,68.0,17.0,259.22078124999996
12.945,11.2675,5.06,31.825,80.883125,9.61749999999999,28.63,25.475,25.305,33.685,2022-07-05 17:00:00,0.0,30.2,48.0,32.0,264.693125
9.5275,11.45,6.355,38.3825,82.27546875,12.8825,29.945,26.595,23.1575,30.46,2022-07-05 18:00:00,0.0,28.7,54.0,30.0,271.03046874999995
11.095,14.2125,7.5675,41.615,83.6678125,13.0525,34.4225,26.005,22.065,31.595,2022-07-05 19:00:00,0.0,29.7,46.0,27.0,285.29781249999996
12.9675,16.2125,9.4525,44.445,85.06015625,10.435,36.6725,23.8475,21.7425,31.47,2022-07-05 20:00:00,0.0,29.3,51.0,22.0,292.30515625
14.6675,13.91,8.255,37.045,86.4525,9.96250000000001,33.8125,22.21,21.155,29.565,2022-07-05 21:00:00,0.0,29.0,53.0,15.0,277.035
11.94,10.5675,6.5875,30.0475,78.735,8.56499999999998,28.9875,20.0775,20.875,28.245,2022-07-05 22:00:00,0.0,28.2,56.0,22.0,244.6275
10.0175,8.8025,5.3775,23.2675,74.96,7.31249999999999,26.4325,18.405,22.8925,27.2125,2022-07-05 23:00:00,0.0,26.9,59.0,33.0,224.67999999999998
9.2275,8.29,4.28,25.745,61.98,5.88499999999999,22.795,16.03,19.245,23.7725,2022-07-06 00:00:00,0.0,26.9,60.0,35.0,197.25
9.305,7.4125,2.73,23.8625,57.465,5.63250000000001,21.1425,15.8925,18.8925,23.7275,2022-07-06 01:00:00,0.0,27.4,54.0,34.0,186.06250000000003
10.085,7.6725,3.3625,22.9025,56.9075,5.3275,20.7975,12.42,19.205,23.505,2022-07-06 02:00:00,0.0,27.4,52.0,36.0,182.185
7.415,7.2975,2.8325,22.175,57.225,5.24250000000001,19.0125,11.8725,18.6625,23.1425,2022-07-06 03:00:00,0.0,26.7,53.0,22.0,174.8775
7.5375,7.1725,2.665,23.0625,52.0975,5.24000000000001,20.15,12.4575,19.93,23.2625,2022-07-06 04:00:00,0.0,26.1,57.0,14.0,173.57500000000002
10.155,8.5725,4.455,26.44,64.945,5.6225,24.5375,13.295,19.8825,23.8225,2022-07-06 05:00:00,0.0,25.6,62.0,15.0,201.72749999999996
11.875,10.2125,6.6925,31.1025,79.84,6.31500000000001,28.83,18.345,22.45,30.785,2022-07-06 06:00:00,0.0,25.5,56.0,10.0,246.4475
14.915,13.1625,7.9575,38.0425,102.42,13.1775,36.915,26.89,23.5975,33.885,2022-07-06 07:00:00,0.0,26.4,47.0,15.0,310.96250000000003
15.1975,13.1025,8.135,39.4,101.4075,10.0775,36.7275,31.01,25.1775,38.0225,2022-07-06 08:00:00,0.0,27.1,47.0,11.0,318.25749999999994
14.605,11.075,7.035,37.5875,94.7625,10.1625,34.235,30.325,27.1325,37.3975,2022-07-06 09:00:00,0.0,27.9,42.0,14.0,304.31749999999994
14.8175,11.22,5.5575,34.785,88.4675,9.72,28.9075,28.79,30.595,37.775,2022-07-06 10:00:00,0.0,28.7,36.0,20.0,290.635
15.165,10.065,4.7825,36.745,84.0125,10.585,27.8025,28.0725,29.895,37.1075,2022-07-06 11:00:00,0.0,29.5,29.0,19.0,284.2325
14.6275,10.455,5.2325,34.895,83.7325,10.3175,28.1175,27.4925,25.3325,35.2575,2022-07-06 12:00:00,0.0,29.3,36.0,15.0,275.46000000000004
14.155,10.465,4.655,32.525,85.885,7.9375,28.2275,28.77,27.2725,34.375,2022-07-06 13:00:00,0.0,28.4,49.0,15.0,274.26750000000004
14.26,10.4675,5.0225,26.53,83.3325,10.0425,25.845,25.5875,25.4025,33.885,2022-07-06 14:00:00,0.0,28.7,49.0,22.0,260.375
14.36,10.525,4.545,29.1825,80.8225,9.08749999999999,26.285,25.1625,26.805,34.55,2022-07-06 15:00:00,0.0,28.6,55.0,23.0,261.325
14.095,11.96,4.8675,30.0175,81.3425,8.56,26.26,24.7225,24.5825,32.83,2022-07-06 16:00:00,0.0,28.8,58.0,22.0,259.2375
13.9975,12.805,5.4725,35.28,83.7125,10.5025,28.71,24.7825,23.24,32.92,2022-07-06 17:00:00,0.0,29.1,54.0,21.0,271.4225
13.8175,13.565,7.1,39.655,86.805,8.95249999999999,31.6025,25.3475,24.6,34.9875,2022-07-06 18:00:00,0.0,28.0,63.0,26.0,286.43249999999995
14.3625,15.8525,9.34,43.6625,91.155,8.77749999999999,35.6425,24.8275,24.3925,36.085,2022-07-06 19:00:00,0.0,28.3,49.0,24.0,304.0974999999999
16.59,17.4525,11.1925,44.3375,94.4725,9.95750000000001,37.525,24.5025,22.83,34.4575,2022-07-06 20:00:00,0.0,27.8,57.0,8.0,313.3175
15.1975,13.7575,9.1675,40.03,92.1125,7.65249999999999,34.5475,22.22,21.9375,31.2,2022-07-06 21:00:00,0.0,27.5,54.0,7.0,287.82249999999993
11.15,11.385,6.69,32.185,80.9825,7.62,30.9925,20.545,20.285,27.5225,2022-07-06 22:00:00,0.0,27.4,46.0,8.0,249.35750000000002
10.34,8.885,6.3225,20.3375,74.2425,7.38750000000002,27.61,18.195,22.3825,27.625,2022-07-06 23:00:00,0.0,27.4,39.0,6.0,223.3275
10.165,8.9175,4.5275,23.9425,65.2225,4.86750000000001,24.7825,15.995,22.3525,26.99,2022-07-07 00:00:00,0.0,27.3,41.0,7.0,207.76250000000002
9.59,7.615,3.8925,23.485,60.11,5.9275,21.69,16.025,19.4575,24.565,2022-07-07 01:00:00,0.0,27.3,40.0,8.0,192.35750000000002
8.5525,8.0275,3.955,22.3575,57.39,5.845,19.765,12.375,19.865,24.1025,2022-07-07 02:00:00,0.0,26.6,41.0,11.0,182.23499999999999
6.945,7.89,2.975,21.3225,57.085,6.26250000000002,19.0925,12.1025,20.1675,25.6375,2022-07-07 03:00:00,0.0,25.2,46.0,16.0,179.48
9.0575,7.8125,3.005,22.7275,57.8075,5.52250000000001,21.11,12.7575,19.3125,23.435,2022-07-07 04:00:00,0.0,24.8,49.0,22.0,182.5475
8.4825,8.7225,4.1275,26.9225,63.22,6.30749999999999,24.7225,13.945,20.1675,24.5775,2022-07-07 05:00:00,0.0,25.4,48.0,38.0,201.195
8.5025,9.405,5.365,33.17,74.8475,8.06749999999998,29.51,17.34,20.9225,28.1025,2022-07-07 06:00:00,2.6,21.2,69.0,36.0,235.23249999999993
10.7925,9.8125,5.91,31.1,94.38,10.26,32.765,24.89,23.8125,32.1375,2022-07-07 07:00:00,0.1,21.1,65.0,32.0,275.85999999999996
11.8325,10.1425,5.355,38.1725,96.5075,9.19250000000002,35.6925,28.6225,24.74,36.0825,2022-07-07 08:00:00,0.4,21.4,67.0,26.0,296.34
10.6475,9.6425,4.75,36.085,91.445,8.80999999999997,31.77,29.5025,26.065,34.98,2022-07-07 09:00:00,0.0,22.3,63.0,23.0,283.6975
11.9725,9.4825,4.12,32.55,87.4225,9.6775,27.87,28.3,26.555,34.57,2022-07-07 10:00:00,0.0,24.9,56.0,20.0,272.52000000000004
12.3775,9.8975,4.32,34.425,85.145,8.31750000000001,28.97,26.5825,26.8375,36.9025,2022-07-07 11:00:00,0.0,27.2,42.0,14.0,273.77500000000003
10.165,10.3875,5.105,36.09,85.0375,10.1725,27.595,26.945,25.49,35.595,2022-07-07 12:00:00,0.0,27.2,44.0,6.0,272.5825
9.8025,10.175,5.2125,32.6575,87.6475,8.5325,27.5425,27.17,26.505,35.16,2022-07-07 13:00:00,0.0,26.7,52.0,11.0,270.405
11.14,9.2125,4.31,32.845,83.455,8.7775,25.955,26.4975,27.495,34.8475,2022-07-07 14:00:00,0.0,26.5,56.0,14.0,264.53499999999997
11.7425,10.7425,3.87,30.3125,80.8525,9.3575,26.7175,25.375,24.7275,32.68,2022-07-07 15:00:00,0.0,26.5,56.0,9.0,256.3775
10.605,11.4425,4.3,29.8225,81.545,9.44,25.33,25.07,23.9925,32.5725,2022-07-07 16:00:00,0.0,26.5,57.0,12.0,254.12
8.4125,12.1175,5.0625,31.0375,83.06875,9.41750000000002,26.39,25.3225,21.135,29.155,2022-07-07 17:00:00,0.0,27.2,52.0,14.0,251.11875
9.495,11.1825,4.685,34.405,84.5925,7.3625,26.3975,24.93,21.9925,29.6175,2022-07-07 18:00:00,0.0,27.4,49.0,18.0,254.66000000000005
10.4975,10.24,4.4775,36.2625,85.7625,8.39500000000001,29.13,23.805,20.75,29.6325,2022-07-07 19:00:00,4.0,20.3,77.0,40.0,258.95250000000004
10.015,9.5125,4.345,35.2675,86.5125,10.4375,29.205,22.6225,20.385,27.3275,2022-07-07 20:00:00,0.3,21.1,66.0,41.0,255.63
9.6925,9.9775,4.295,36.1325,83.62,8.50000000000001,26.955,20.385,18.655,25.755,2022-07-07 21:00:00,0.0,22.3,57.0,40.0,243.9675
8.03,9.4425,4.48,29.2525,77.74,8.23249999999999,26.7525,18.94,20.385,27.8475,2022-07-07 22:00:00,0.0,21.1,64.0,35.0,231.10249999999996
7.02,8.5275,4.7,27.475,71.6275,7.7975,24.6875,16.6275,20.6025,27.2525,2022-07-07 23:00:00,0.0,21.0,66.0,42.0,216.31749999999997
6.725,8.1775,3.44,23.825,63.0525,6.2075,23.625,14.3625,19.935,25.2875,2022-07-08 00:00:00,0.0,21.2,64.0,40.0,194.63750000000002
7.8125,7.7775,2.6675,24.6675,58.965,6.91249999999999,20.6725,14.7125,20.2875,24.17125,2022-07-08 01:00:00,0.0,21.3,62.0,46.0,188.64625
7.9525,7.44,1.9775,23.2675,56.5125,6.21250000000001,19.345,12.0225,19.0425,23.055,2022-07-08 02:00:00,0.0,20.7,65.0,42.0,176.82750000000001
6.335,7.3825,2.0925,22.9225,56.81,6.54749999999999,18.9275,11.3275,19.2425,23.5,2022-07-08 03:00:00,0.0,20.9,63.0,42.0,175.08749999999998
5.135,7.4825,2.0025,23.46,57.42,6.49499999999999,19.7575,11.2225,19.255,23.465,2022-07-08 04:00:00,0.0,20.0,68.0,52.0,175.695
6.2725,7.9075,2.59,23.7425,61.2875,5.77000000000001,23.48,13.34,18.7875,23.43,2022-07-08 05:00:00,0.0,20.3,66.0,44.0,186.60750000000002
7.18,9.055,3.8825,30.24,76.1325,11.51,28.4775,17.3225,19.72,27.6425,2022-07-08 06:00:00,0.0,20.4,64.0,44.0,231.16249999999997
9.3975,10.835,4.845,35.045,98.0675,8.55499999999999,34.935,25.7175,21.9025,31.9325,2022-07-08 07:00:00,0.0,21.1,59.0,42.0,281.23249999999996
10.175,10.6875,4.3475,32.2175,99.24,10.58,33.2175,28.5925,23.52,31.9175,2022-07-08 08:00:00,0.0,21.5,58.0,41.0,284.495
11.8175,10.1425,3.81,35.3875,93.0725,10.0175,30.7875,27.83,25.6475,34.455,2022-07-08 09:00:00,0.0,22.8,53.0,36.0,282.96750000000003
11.0825,9.4375,4.0375,35.18,86.4525,9.13249999999999,29.1725,26.2625,26.25,34.07,2022-07-08 10:00:00,0.0,24.2,47.0,29.0,271.0775
11.445,8.9025,3.995,29.355,82.9775,10.115,28.86,24.785,25.66,34.2575,2022-07-08 11:00:00,0.0,25.2,42.0,28.0,260.3525
11.4625,8.775,3.8525,28.725,84.2125,7.53250000000001,27.2225,25.465,26.45,33.3725,2022-07-08 12:00:00,0.0,24.3,54.0,28.0,257.07
12.8375,9.7,3.735,34.9,86.5425,8.36750000000002,26.3,26.905,23.7875,33.3475,2022-07-08 13:00:00,0.0,24.5,56.0,21.0,266.4225
13.1775,9.4525,3.785,31.815,81.235,8.875,26.57,24.18,23.175,32.87,2022-07-08 14:00:00,0.0,24.7,56.0,18.0,255.13500000000002
10.2075,9.7325,3.94,28.73,79.805,8.8725,26.9275,23.5225,24.0025,32.4675,2022-07-08 15:00:00,0.0,24.7,61.0,18.0,248.20750000000004
9.48,10.1975,3.8825,31.8375,79.645,8.5325,27.415,23.7325,23.575,30.9725,2022-07-08 16:00:00,0.0,25.3,59.0,18.0,249.26999999999995
9.5925,10.3875,4.0325,33.805,82.4175,9.03999999999999,28.79,24.9975,24.25,32.745,2022-07-08 17:00:00,0.0,27.8,31.0,23.0,260.0575
10.0775,10.7,4.3325,34.28,85.165,8.50999999999999,31.2725,23.77,21.34,29.2325,2022-07-08 18:00:00,0.0,27.9,30.0,30.0,258.68
9.5725,11.0125,5.005,32.565,87.6275,9.8625,31.025,24.3875,21.7825,29.9,2022-07-08 19:00:00,0.0,27.9,30.0,30.0,262.74
9.6625,11.05,4.7925,36.8125,87.275,9.56,30.8625,23.25,22.1975,30.1475,2022-07-08 20:00:00,0.0,27.1,33.0,26.0,265.61
8.2125,10.1825,4.815,28.81,84.42,8.4975,28.3975,20.8825,20.3725,28.05,2022-07-08 21:00:00,0.0,26.0,37.0,26.0,242.64000000000001
7.4475,9.1775,4.975,24.1675,77.0,7.34499999999999,28.5325,19.1575,20.345,27.3375,2022-07-08 22:00:00,0.0,25.0,41.0,28.0,225.48499999999999
7.54,8.38,5.4725,23.8275,72.545,7.41749999999999,25.745,17.84,21.95,27.21,2022-07-08 23:00:00,0.0,24.2,44.0,33.0,217.92749999999998
7.1225,7.955,3.9675,21.8025,64.5325,6.6725,24.4575,17.869383116883117,19.33,24.305,2022-07-09 00:00:00,0.0,23.2,46.0,36.0,198.0143831168831
7.3225,7.4075,3.405,22.5525,59.3825,6.625,22.8625,17.898766233766235,18.51,23.0,2022-07-09 01:00:00,0.0,22.8,46.0,39.0,188.96626623376622
7.47,7.49,2.645,21.2125,57.735,6.33500000000001,20.7725,17.92814935064935,19.755,23.9125,2022-07-09 02:00:00,0.0,22.5,45.0,46.0,185.25564935064935
7.16,7.6625,2.23,19.8725,57.7625,6.2675,20.425,17.957532467532467,18.745,23.495,2022-07-09 03:00:00,0.0,22.2,43.0,46.0,181.57753246753248
6.7575,7.525,2.43,14.835,58.1025,5.58499999999999,20.7625,17.986915584415584,21.4925,25.255,2022-07-09 04:00:00,0.0,21.6,43.0,44.0,180.7319155844156
7.6725,8.4275,2.8525,16.6425,62.2275,7.015,25.34,18.0162987012987,20.1675,24.0475,2022-07-09 05:00:00,0.0,21.2,42.0,45.0,192.40879870129868
8.2175,9.265,4.4775,23.275,72.495,6.97749999999999,28.3075,18.04568181818182,20.2775,26.3175,2022-07-09 06:00:00,0.0,21.3,38.0,23.0,217.65568181818182
9.9125,10.3425,6.0875,33.785,85.725,9.68249999999999,31.9475,18.075064935064933,20.8625,29.0175,2022-07-09 07:00:00,0.0,21.7,38.0,14.0,255.43756493506493
9.535,11.8175,6.215,39.46,95.035,10.38,36.0675,18.10444805194805,19.965,30.1825,2022-07-09 08:00:00,0.0,22.3,38.0,10.0,276.761948051948
9.8175,11.465,5.3075,37.56,97.3475,11.7775,33.695,18.13383116883117,21.4375,28.7925,2022-07-09 09:00:00,0.0,23.6,33.0,11.0,275.3338311688312
9.75,11.02,4.7675,38.83,93.2725,8.86250000000001,32.405,18.163214285714286,19.59,29.465,2022-07-09 10:00:00,0.0,24.5,31.0,13.0,266.12571428571425
8.765,10.9,4.8875,35.515,85.9925,11.13,28.0125,18.192597402597404,20.3075,28.3825,2022-07-09 11:00:00,0.0,24.3,40.0,14.0,252.0850974025974
8.5575,10.4975,4.6875,37.82,85.85,7.625,29.595,18.221980519480518,19.5975,26.6625,2022-07-09 12:00:00,0.0,23.9,46.0,14.0,249.1144805194805
